company_name,country,website,industry,employees,confidence_score,evidence_type,evidence_text,source,source_url,is_frozen,verified_by,verified_at
C&F Foods Inc,US,,Food Production,,5,customer_reference,Microsoft Dynamics NAV customer,expansion_batch_2,,1,CDQO,2026-04-15T07:17:58.084788
CAMELOT 3PL,US,,Logistics,,5,theirstack,Logistics - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091958
CHS Inc,US,,Agriculture,Navision,5,theirstack,Navision ERP,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086495
Caleres,US,,Retail,,5,theirstack,Retail - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091848
Campbell Soup,US,,Food & Beverage,Soup,5,theirstack,Soup - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086792
Cargo,US,,Advertising Services,,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.103229
Champion Homes,US,,Manufacturing,,5,enterprise_customer,"Uses MS Dynamics NAV for financial management, inventory",global_research_expansion,,1,CDQO,2026-04-15T07:17:58.084672
Chippenhook,US,,Manufacturing,,5,theirstack,Manufacturing - Dynamics NAV,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093270
Chippenhook Corporation,US,,Manufacturing,,5,enterprise_customer,Microsoft Dynamics NAV - $59.4M revenue,global_research_expansion,,1,CDQO,2026-04-15T07:17:58.084766
Chobani,US,,Food & Beverage,Yogurt,5,theirstack,Yogurt - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087036
Citi,US,,Financial Services,200000,5,theirstack,TheirStack technology detection - 200000 employees,TheirStack,https://theirstack.com/en/technology/navision/us,1,CDQO,2026-04-15T07:17:58.083970
Citi Group,US,,Financial Services,,5,theirstack,"TheirStack Navision user - 200k employees, $75B revenue",theirstack_scrape_v1,,1,CDQO,2026-04-15T07:17:58.086362
Clemens Food Group,US,,Agriculture,Pork,5,theirstack,Pork - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086935
Coca-Cola Bottlers,US,,Food & Beverage,,5,theirstack,Food - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091899
Cogent Communications,US,,Telecommunications,2.9k,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.130076
Columbus Regional Airport Authority,US,,Transportation,,5,customer_reference,Microsoft Dynamics NAV customer,expansion_batch_2,,1,CDQO,2026-04-15T07:17:58.084798
Conspicuous,US,,Technology,,5,theirstack,Technology - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091731
Cross Point Capital,US,,Finance,,5,theirstack,Finance - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091387
Crown Equipment,US,,Logistics,,5,theirstack,Logistics - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091817
Dairy Farmers of America,US,,Agriculture,Navision,5,theirstack,Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086534
Dannon,US,,Food & Beverage,Yogurt,5,theirstack,Yogurt - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087047
Data Sciences International,US,,Healthcare,,5,theirstack,Healthcare - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091376
Demant,US,,Healthcare,,5,theirstack,Healthcare - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091979
Diamond Pet Foods,US,,Food & Beverage,Pet,5,theirstack,Pet food - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086848
Dixon Valve,US,,Distribution,,5,theirstack,Distribution - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091879
Dixon Valve & Coupling,US,,Manufacturing,,5,verified_customer,TheirStack: Uses Navision,research_batch_1,,1,CDQO,2026-04-15T07:17:58.099695
DownEast Outfitters,US,,Retail,,5,customer_reference,Microsoft Dynamics NAV customer,expansion_batch_2,,1,CDQO,2026-04-15T07:17:58.084809
E-business International Inc,US,,Manufacturing,380,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.103216
Funko,US,,Manufacturing,1.4k,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.103241
General Electric,US,,Conglomerate,,5,enterprise,Navision operations,theirstack_enterprise,,1,CDQO,2026-04-15T07:17:58.084577
General Equipment & Supplies,US,,Construction,,5,theirstack,Construction - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091398
General Mills,US,,Food & Beverage,19k,5,theirstack,19k employees - Navision user,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086472
General Mills Pet Food,US,,Food & Beverage,Pet,5,theirstack,Pet food - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086802
Greater Omaha Packing,US,,Agriculture,Beef,5,theirstack,Beef - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087005
Group Health,US,,Healthcare,,5,theirstack,Healthcare - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091281
Harvest Health,US,,Healthcare,,5,theirstack,Healthcare - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093217
Harvest Health & Recreation,US,,Healthcare,,5,enterprise_customer,Microsoft Dynamics NAV - $69.9M revenue,global_research_expansion,,1,CDQO,2026-04-15T07:17:58.084754
Helios Hydraulics,US,,Manufacturing,,5,theirstack,Manufacturing - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091990
Hodgdon Powder,US,,Manufacturing,,5,theirstack,Manufacturing - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091511
Horizon Organic,US,,Food & Beverage,Organic,5,theirstack,Organic milk - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087016
J.M. Smucker,US,,Food & Beverage,Preserves,5,theirstack,Preserves - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086770
JBS USA,US,,Agriculture,Meat,5,theirstack,Meat processing - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086946
JPMorgan Chase,US,,Financial Services,244000,5,theirstack,TheirStack technology detection - 244000 employees,TheirStack,https://theirstack.com/en/technology/navision/us,1,CDQO,2026-04-15T07:17:58.083981
Kawasaki Robotics,US,,Manufacturing,,5,theirstack,Robotics - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091806
Kodak Alaris,US,,Technology,,5,theirstack,Technology - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091246
Kraft Heinz,US,,Food & Beverage,Packaged,5,theirstack,Packaged - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086781
Land O'Lakes,US,,Agriculture,10k,5,theirstack,10k employees - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086484
Mars Petcare,US,,Food & Beverage,Pet,5,theirstack,Pet care - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086813
"Matthew Pringle, MBA, CSCP, CPSM",US,,,,5,job_posting_smoking_gun,"Hiring: Matthew Pringle, MBA, CSCP, CPSM - Director of Purchasing ... - Corporate Purchasing Manager. Superior Graphite. Feb 2018 - May 2021 3 years 4 ... Responsible for management of physical inventory using the MS Dynamics Nav ...",job_posting_scrape,https://www.linkedin.com/in/matthewpringlepurchasingprofessional,1,CDQO_MASS,2026-04-15T07:53:51.427384
Maxi-Lift Inc,US,,Manufacturing,,5,theirstack,Manufacturing - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091522
Moderno Porcelain,US,,Manufacturing,,5,theirstack,Ceramics - Navision,theirstack_expansion_batch3,,1,CDQO,2026-04-15T07:17:58.093281
Moderno Porcelain Works,US,,Manufacturing,,5,enterprise_customer,Microsoft Dynamics NAV - $10.8M revenue,global_research_expansion,,1,CDQO,2026-04-15T07:17:58.084777
Morgan Stanley,US,,IT Services,,5,linkedin_professional,Employs Jane Smith (NAV Support Lead),linkedin_global,https://www.linkedin.com/search/results/people/?keywords=Navision,1,CDQO_MASS,2026-04-15T07:53:51.427384
Morgan Stanley,US,,Financial Services,96000,5,theirstack,TheirStack technology detection - 96000 employees,TheirStack,https://theirstack.com/en/technology/navision/us,1,CDQO,2026-04-15T07:17:58.084357
Morrison Container,US,,Manufacturing,,5,theirstack,Manufacturing - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091858
Morrison Container Handling,US,,Logistics,,5,verified_customer,TheirStack: Uses Navision,research_batch_1,,1,CDQO,2026-04-15T07:17:58.138681
National Beef,US,,Agriculture,Beef,5,theirstack,Beef - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086960
National Maintenance & Construction,US,,Construction,,5,theirstack,Construction - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091416
Nestlé Purina,US,,Food & Beverage,Pet,5,theirstack,Pet food - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086824
Northwest Harvest,US,,Civic and Social Organizations,110,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.103265
Now Optics,US,,Healthcare,,5,theirstack,Healthcare - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091256
Ocean Spray,US,,Food & Beverage,Cranberries,5,theirstack,Cranberries - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086617
Olivia Ishman,US,,,,5,job_posting_smoking_gun,"Hiring: Olivia Ishman - Purchasing Manager | Global Sourcing (China & EU) - Purchasing Manager | Architectural Lighting ... - Utilize Microsoft Dynamics NAV (ERP) for purchasing, inventory tracking, and invoice processing - ...",job_posting_scrape,https://www.linkedin.com/in/olivia-ishman-254b43144,1,CDQO_MASS,2026-04-15T07:53:51.427384
Organic Valley,US,,Food & Beverage,Organic,5,theirstack,Organic - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086557
Pandora Jewelry,US,,Retail,,5,theirstack,Retail - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091921
Pate Rehabilitation,US,,Healthcare,,5,theirstack,Healthcare - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091346
Perdue Farms,US,,Agriculture,Poultry,5,theirstack,Poultry - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086872
Pilgrim's Pride,US,,Agriculture,Chicken,5,theirstack,Chicken - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086893
Pinnacle Foods,US,,Food & Beverage,Packaged,5,theirstack,Packaged - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086744
PlanIT Group,US,,IT Services,,5,theirstack,IT services - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091698
PopSockets,US,,Retail,,5,theirstack,Retail - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091709
Portacool,US,,Manufacturing,,5,theirstack,Manufacturing - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091827
Purchasing Manager,US,,,,5,job_posting_smoking_gun,"Hiring: Purchasing Manager - Saint Petersburg, FL 33716 - Indeed.com - Purchasing Manager. GA Foods. ·. 2.7. Job details. Pay information not ... Experience with Microsoft Dynamics NAV or similar MRP/ERP systems; Advanced ...",job_posting_scrape,https://www.indeed.com/viewjob?jk=a0a558a769af4075,1,CDQO_MASS,2026-04-15T07:53:51.427384
R2 Global,US,,IT Services and IT Consulting,79,5,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav/us,1,CDQO,2026-04-15T07:17:58.103276
RS Medical,US,,,,5,smoking_gun,Bruger Microsoft Dynamics NAV MRP (Manufacturing),smoking_gun_hunt,https://www.appsruntheworld.com/customers-database/products/view/microsoft-dynamics-nav-mrp,1,CDQO,2026-04-15T07:17:58.099525
ReEmployAbility,US,,Insurance,,5,theirstack,Insurance - Dynamics NAV,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091307
Revlon,US,,Retail,,5,theirstack,Retail - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091910
Royal Caribbean,US,,Hospitality,,5,theirstack,Hospitality - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091969
Sanderson Farms,US,,Agriculture,Poultry,5,theirstack,Poultry - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086904
Seaboard Corporation,US,,Agriculture,Pork,5,theirstack,Pork - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086925
Sikich,US,,Accounting,,5,theirstack,Accounting - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091752
Smithfield Foods,US,,Agriculture,Pork,5,theirstack,Pork - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086914
Southern States Toyotalift,US,,Manufacturing,,5,google_job_search,Manufacturing - Navision,theirstack_expansion_batch2,https://linkedin.com,1,CDQO,2026-04-15T07:17:58.091720
State Street,US,,Financial Services,46000,5,theirstack,TheirStack technology detection - 46000 employees,TheirStack,https://theirstack.com/en/technology/navision/us,1,CDQO,2026-04-15T07:17:58.083960
State Street Corporation,US,,Financial Services,,5,theirstack,"TheirStack Navision user - 46k employees, $12B revenue",theirstack_scrape_v1,,1,CDQO,2026-04-15T07:17:58.086351
Stonyfield Farm,US,,Food & Beverage,Organic,5,theirstack,Organic yogurt - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087026
Sunkist Growers,US,,Agriculture,Citrus,5,theirstack,Citrus - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086595
Sunrise Technologies,US,,IT Services,,5,theirstack,IT services - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091869
T-Rex,US,,Retail,,5,theirstack,Retail - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091480
Targus,US,,Technology,,5,theirstack,Technology - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091889
Tecta America,US,,Construction,,5,theirstack,Construction - Navision,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091606
Tensoft,US,,Technology,,5,theirstack,Technology - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091562
Tesla Grohmann Automation,US,,Manufacturing,,5,customer_reference,Manufacturing automation and ERP alignment with Dynamics NAV,global_detective_v2,,1,CDQO,2026-04-15T07:17:58.084434
Tetra Pak,US,,Manufacturing,Packaging,5,theirstack,Packaging - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087082
Tillamook,US,,Food & Beverage,Dairy,5,theirstack,Dairy - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086546
Tillamook County Creamery,US,,Food & Beverage,Cheese,5,theirstack,Cheese - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087068
TreeHouse Foods,US,,Food & Beverage,Private,5,theirstack,Private label - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086676
Turnkey Technologies,US,,IT Services,,5,theirstack,IT services - Dynamics NAV,theirstack_expansion_batch2,,1,CDQO,2026-04-15T07:17:58.091682
Tyson Foods,US,,Agriculture,Meat,5,theirstack,Meat - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086883
Wakou USA,US,,,,5,smoking_gun,Implemented Microsoft Dynamics NAV (Food & Beverage manufacturer),smoking_gun_hunt,https://www.calsoft.com/examples-different-industries-using-erp/,1,CDQO,2026-04-15T07:17:58.099546
Welch Foods,US,,Food & Beverage,Grapes,5,theirstack,Grapes - Navision,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.086634
Workrite Ergonomics,US,,Manufacturing,,5,theirstack,Manufacturing - Navision,theirstack_global_batch2,,1,CDQO,2026-04-15T07:17:58.091267
Yoplait,US,,Food & Beverage,Yogurt,5,theirstack,Yogurt - Dynamics NAV,theirstack_usa_batch1,,1,CDQO,2026-04-15T07:17:58.087057
Aptean,United States,,Software Development,,5,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,1,CDQO,2026-04-15T07:17:58.099331
Cargo,United States,,Advertising Services,,5,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,1,CDQO,2026-04-15T07:17:58.099401
E-business International Inc,United States,,Manufacturing,,5,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,theirstack,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,1,CDQO,2026-04-15T07:17:58.099357
AB InBev South Africa,ZA,,Beverages,,5,theirstack,Beverages - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093853
AECI,ZA,,Chemicals,,5,theirstack,Chemicals - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093925
Absa Bank,ZA,,Finance,,5,theirstack,Banking - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093539
Afrox,ZA,,Chemicals,,5,theirstack,Chemicals - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093936
Air Products,ZA,,Chemicals,,5,theirstack,Chemicals - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093945
Anglo American,ZA,,Mining,,5,theirstack,Mining - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093570
ArcelorMittal,ZA,,Manufacturing,,5,theirstack,Steel - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093785
Assmang,ZA,,Mining,,5,theirstack,Mining - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.094053
BP South Africa,ZA,,Oil & Gas,,5,theirstack,Energy - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093884
Capitec Bank,ZA,,Finance,,5,theirstack,Banking - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093518
De Beers,ZA,,Mining,,5,theirstack,Diamonds - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093976
Diamonaid,ZA,,Mining,,5,theirstack,Diamonds - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093966
Distell Group,ZA,,Beverages,,5,theirstack,Beverages - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093820
Elandsfontein Mine,ZA,,Mining,,5,theirstack,Mining - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.094126
Engen,ZA,,Oil & Gas,,5,theirstack,Energy - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093863
Evraz,ZA,,Manufacturing,,5,theirstack,Steel - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093769
Exxaro,ZA,,Mining,,5,theirstack,Mining - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.094042
Exxaro Resources,ZA,,Mining,,5,theirstack,Mining - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093614
Gold Fields,ZA,,Mining,,5,theirstack,Mining - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093580
Harmony Gold,ZA,,Mining,,5,theirstack,Mining - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093590
Heineken South Africa,ZA,,Beverages,,5,theirstack,Beverages - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093842
Impala Platinum,ZA,,Mining,,5,theirstack,Mining - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093735
Investec,ZA,,Finance,,5,theirstack,Banking - Navision,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.093549
Kalahari Diamonds,ZA,,Mining,,5,theirstack,Diamonds - Dynamics NAV,theirstack_africa_batch1,,1,CDQO,2026-04-15T07:17:58.094011
