name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Geyer Nederland B.V.,NL,Oil and Gas,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.972942Z,GOOD: listed on theirstack
Jelling,NL,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.972261Z,GOOD: listed on theirstack
SIAN Wholesale,GB,Wholesale,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366356Z,GOOD: listed on theirstack
United Living Group,GB,Construction,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366318Z,GOOD: listed on theirstack
Net World Sports,GB,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366303Z,GOOD: listed on theirstack
Acteon Group Ltd.,GB,Services for Renewable Energy,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366219Z,GOOD: listed on theirstack
Enva,GB,Environmental Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366138Z,GOOD: listed on theirstack
Node4,GB,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366047Z,GOOD: listed on theirstack
Footasylum,GB,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.366005Z,GOOD: listed on theirstack
Indicia Worldwide,GB,Advertising Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.365943Z,GOOD: listed on theirstack
1st Technologies Ltd,GB,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-26T07:42:29.365319Z,GOOD: listed on theirstack
Techcronus Business Solutions Pvt. Ltd.,IN,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558724Z,GOOD: listed on theirstack
Robosol Systems Private Limited,IN,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558671Z,GOOD: listed on theirstack
Qode,IN,Investment Management,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558582Z,GOOD: listed on theirstack
LTIMindtree,IN,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558522Z,GOOD: listed on theirstack
Azzite Solutions,IN,Professional Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558441Z,GOOD: listed on theirstack
Careon Healthcare Solutions Pvt Ltd,IN,Hospitals and Health Care,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558356Z,GOOD: listed on theirstack
Synoverge Technologies Pvt. Ltd,IN,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558301Z,GOOD: listed on theirstack
Shaligram Infotech,IN,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558220Z,GOOD: listed on theirstack
Mogi I/O : OTT/Podcast/Short Video Apps for you,IN,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.558153Z,GOOD: listed on theirstack
Synoverge,IN,Consumer Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/in,2026-03-26T07:42:11.557466Z,GOOD: listed on theirstack
mylight150,FR,Renewable Energy Equipment Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573478Z,GOOD: listed on theirstack
Generix,FR,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573423Z,GOOD: listed on theirstack
MIGSO-PCUBED,FR,Business Consulting and Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573381Z,GOOD: listed on theirstack
VELUX,FR,Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573365Z,GOOD: listed on theirstack
Kicklox,FR,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573325Z,GOOD: listed on theirstack
BCSYS,FR,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573236Z,GOOD: listed on theirstack
Talan,FR,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573171Z,GOOD: listed on theirstack
SOLWARE GROUP,FR,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.573021Z,GOOD: listed on theirstack
VINCI,FR,Construction,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.572954Z,GOOD: listed on theirstack
ABSYS CYBORG,FR,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fr,2026-03-26T07:41:53.572314Z,GOOD: listed on theirstack
Inox Tech S.p.A.,IT,Oil and Gas,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078538Z,GOOD: listed on theirstack
Castelfalfi,IT,Hospitality,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078496Z,GOOD: listed on theirstack
Shopfully,IT,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078455Z,GOOD: listed on theirstack
Oberalp Group,IT,Sporting Goods Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078414Z,GOOD: listed on theirstack
Farmina,IT,Food and Beverage Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078311Z,GOOD: listed on theirstack
emeis Italia,IT,Hospitals and Health Care,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078227Z,GOOD: listed on theirstack
The Level Group,IT,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078183Z,GOOD: listed on theirstack
Eurointerim spa,IT,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078140Z,GOOD: listed on theirstack
IRBM,IT,Biotechnology Research,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.078107Z,GOOD: listed on theirstack
IDLO - International Development Law Organization,IT,International Affairs,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/it,2026-03-26T07:41:36.077500Z,GOOD: listed on theirstack
Rossmann Droguería España S.L.,ES,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903416Z,GOOD: listed on theirstack
Northius,ES,Higher Education,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903346Z,GOOD: listed on theirstack
WeHunt España,ES,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903306Z,GOOD: listed on theirstack
Innova Advanced Consulting,ES,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903241Z,GOOD: listed on theirstack
Excelia,ES,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903166Z,GOOD: listed on theirstack
Melt Group,ES,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903088Z,GOOD: listed on theirstack
NUNSYS,ES,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903058Z,GOOD: listed on theirstack
Lãberit,ES,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.903015Z,GOOD: listed on theirstack
Modern Talent Hub,ES,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.902899Z,GOOD: listed on theirstack
Auxadi,ES,Financial Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/es,2026-03-26T07:41:17.902270Z,GOOD: listed on theirstack
Oseberg Solutions AS,NO,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436322Z,GOOD: listed on theirstack
CEWE Japan Photo,NO,Photography,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436281Z,GOOD: listed on theirstack
NAVTOR,NO,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436238Z,GOOD: listed on theirstack
Nel Hydrogen,NO,Renewable Energy Equipment Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436193Z,GOOD: listed on theirstack
Orkla Health,NO,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436152Z,GOOD: listed on theirstack
MBP Solutions Ltd,NO,Oil and Gas,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436053Z,GOOD: listed on theirstack
Vizrt,NO,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.436011Z,GOOD: listed on theirstack
Wilhelmsen,NO,"Transportation, Logistics, Supply Chain and Storage",technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.435963Z,GOOD: listed on theirstack
DeepOcean,NO,Oil and Gas,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.435893Z,GOOD: listed on theirstack
StrongPoint,NO,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/no,2026-03-26T07:39:36.435226Z,GOOD: listed on theirstack
powwow,DE,Telecommunications,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813568Z,GOOD: listed on theirstack
DEKRA Arbeit GmbH,DE,Public Safety,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813527Z,GOOD: listed on theirstack
ESedi e.K.,DE,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813445Z,GOOD: listed on theirstack
BUHLMANN Rohr-Fittings-Stahlhandel GmbH Co. KG,DE,Wholesale,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813349Z,GOOD: listed on theirstack
WT Energiesysteme GmbH,DE,Utilities,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813304Z,GOOD: listed on theirstack
ROM Technik,DE,Professional Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813260Z,GOOD: listed on theirstack
COSMO CONSULT,DE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813218Z,GOOD: listed on theirstack
Connamix GmbH & Co. KG,DE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813175Z,GOOD: listed on theirstack
anaptis GmbH,DE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.813092Z,GOOD: listed on theirstack
Bechtle,DE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/de,2026-03-26T06:43:42.812177Z,GOOD: listed on theirstack
Footasylum,UK,IT Services,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,TheirStack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/gb,2026-03-20T23:17:08.605402Z,GOOD: listed on theirstack
Avanade,US,IT Services,theirstack,TheirStack technology detection - 19000 employees,5,TheirStack,,https://theirstack.com/en/technology/navision/us,2026-03-20T21:15:13.689679Z,GOOD: theirstack.*technology.*detection
MUFG Investor Services,US,Financial Services,theirstack,TheirStack technology detection - 2200 employees,5,TheirStack,,https://theirstack.com/en/technology/navision/us,2026-03-20T21:15:13.689654Z,GOOD: theirstack.*technology.*detection
